pdbId	chainId	id	COUNT(SCM.id)	maxRmsd
2i1s	B	7707	2	0.392
2i1y	B	7708	2	1.007
2i25	O	7709	3	1.029
2i26	N	7710	5	0.916
2i2a	A	7711	85	1.419
2i2l	B	7712	3	1.359
2i2r	F	7713	11	4.255
2i2r	L	7714	10	1.875
2i2w	A	7715	8	1.813
2i2x	A	7716	8	0.252
2i2x	B	7717	8	1.045
2i32	A	7718	2	0.450
2i33	A	7719	4	0.469
2i39	B	7720	6	1.111
2i3d	B	7721	2	0.168
2i3f	A	7722	4	0.709
2i3o	D	7723	4	0.266
2i3s	B	7724	3	0.754
2i3t	D	7725	4	0.798
2i44	A	7726	3	0.794
2i45	D	7727	10	0.783
2i46	A	7728	6	1.007
2i4b	A	7729	4	0.284
2i4n	B	7730	12	1.375
2i4r	B	7731	2	0.373
2i4s	A	7732	2	0.722
2i51	A	7733	2	0.219
2i52	F	7734	6	0.591
2i53	A	7735	15	3.418
2i54	A	7736	6	3.035
2i5b	A	7737	5	0.275
2i5e	A	7738	2	0.474
2i5f	A	7739	6	1.407
2i5g	A	7740	2	0.242
2i5i	A	7741	2	0.362
2i5k	B	7742	2	0.813
2i5p	O	7743	2	0.173
2i69	A	7744	3	2.313
2i6a	A	7745	9	5.361
2i6e	A	7746	10	0.938
2i6g	B	7747	2	0.431
2i6h	A	7748	2	0.930
2i6i	A	7749	7	0.623
2i6k	A	7750	5	1.209
2i6l	A	7751	2	1.621
2i6q	A	7752	4	1.075
2i6u	A	7753	9	1.571
2i71	B	7754	2	0.931
2i76	A	7755	2	2.548
2i79	A	7756	6	0.566
2i7d	A	7757	8	0.538
2i7f	A	7758	2	0.542
2i7g	B	7759	2	1.579
2i7h	A	7760	6	1.596
2i7r	A	7761	2	0.174
2i81	A	7762	25	5.604
2i82	A	7763	4	0.452
2i89	A	7764	21	3.061
2i8b	B	7765	2	1.113
2i8c	B	7766	8	1.630
2i8d	A	7767	2	0.249
2i8e	A	7768	2	0.172
2i8u	A	7769	4	0.305
2i99	A	7770	2	0.759
2i9a	B	7771	12	3.296
2i9d	A	7772	3	0.479
2i9e	B	7773	4	0.386
2i9f	A	7774	4	0.839
2i9l	B	7775	4	0.031
2i9u	A	7776	2	0.274
2i9x	A	7777	2	1.812
2i9z	A	7778	2	1.784
2ia0	A	7779	2	0.539
2ia2	A	7780	4	17.328
2ia4	B	7781	4	0.303
2ia5	H	7782	16	1.608
2ia9	D	7783	6	3.106
2iab	A	7784	2	0.733
2iad	A	7785	18	1.514
2iag	A	7786	4	0.901
2iam	D	7787	7	1.194
2ian	D	7788	7	1.211
2iaz	B	7789	4	2.940
2ib0	A	7790	2	0.631
2ib6	A	7791	16	0.390
2ib9	D	7792	28	1.191
2ibd	A	7793	2	0.626
2ibf	B	7794	2	0.808
2ibg	A	7795	5	1.319
2ibg	E	7796	4	1.151
2ibn	A	7797	2	0.279
2ibo	A	7798	4	2.794
2ibp	A	7799	2	0.608
2ibz	G	7800	11	1.213
2ic2	B	7801	2	0.744
2ic6	B	7802	2	0.800
2ic7	A	7803	9	0.468
2ic8	A	7804	43	2.708
2ic9	A	7805	2	0.802
2icf	S	7806	4	0.910
2ich	B	7807	2	0.300
2icr	C	7808	8	0.378
2ict	A	7809	2	1.303
2icw	J	7810	14	1.300
2icy	B	7811	8	1.461
2id1	A	7812	2	0.016
2id2	C	7813	28	0.548
2id3	A	7814	2	0.300
2idb	A	7815	15	2.779
2idl	B	7816	2	0.901
2ido	D	7817	2	0.478
2idr	A	7818	3	3.645
2ie8	A	7819	3	1.661
2iec	D	7820	4	0.652
2iee	A	7821	2	0.978
2ief	A	7822	11	2.339
2iel	A	7823	2	0.235
2iep	A	7824	2	2.487
2ieq	B	7825	3	1.633
2iew	A	7826	4	0.748
2iex	A	7827	3	0.429
2iey	A	7828	2	1.574
2if2	A	7829	3	1.197
2if6	A	7830	2	0.128
2if7	D	7831	4	2.098
2ifa	B	7832	6	0.841
2ifg	A	7833	2	0.588
2ift	A	7834	2	0.430
2ifu	A	7835	4	1.545
2ifw	A	7836	5	1.532
2ifx	A	7837	2	1.137
2ig3	A	7838	2	0.693
2ig6	A	7839	2	1.990
2ig7	B	7840	4	2.630
2ig8	B	7841	3	0.661
2igb	B	7842	10	1.618
2igd	A	7843	11	1.056
2igf	H	7844	3	0.967
2igi	A	7845	6	1.501
2igl	A	7846	12	1.147
2igm	A	7847	133	1.247
2igs	F	7848	8	0.869
2igt	A	7849	3	0.640
2ih8	A	7850	18	0.379
2ihc	A	7851	4	0.516
2ihe	A	7852	2	1.904
2ihm	B	7853	2	0.908
2ihv	A	7854	26	0.445
2ihy	B	7855	2	0.401
2ii1	A	7856	4	0.291
2ii2	A	7857	5	0.631
2ii3	A	7858	32	0.628
2ii6	A	7859	16	3.928
2ii7	B	7860	21	3.706
2iid	A	7861	16	0.279
2iif	A	7862	2	0.244
2iik	B	7863	2	0.331
2iir	A	7864	10	0.089
2ij0	B	7865	30	1.635
2ij0	E	7866	2	0.650
2ij9	B	7867	2	1.117
2ijc	I	7868	9	0.461
2ijd	1	7869	2	1.054
2ijl	A	7870	2	0.430
2ijq	A	7871	2	0.582
2ijx	A	7872	13	1.469
2ik0	B	7873	38	1.782
2ik8	D	7874	2	0.434
2ikb	A	7875	8	1.555
2ikk	A	7876	2	0.215
2iks	A	7877	2	1.465
2ilk	A	7878	8	18.440
2im5	A	7879	4	0.020
2im8	A	7880	2	2.070
2imd	A	7881	3	0.163
2imh	A	7882	2	0.282
2imj	A	7883	4	0.722
2imk	A	7884	10	0.673
2iml	D	7885	4	0.656
2imm	A	7886	2	0.278
2imz	A	7887	2	1.329
2in5	A	7888	2	1.710
2inf	A	7889	4	0.637
2inn	A	7890	6	0.503
2inn	L	7891	2	0.728
2inv	A	7892	6	0.143
2inw	A	7893	2	3.290
2io0	B	7894	16	1.992
2io1	D	7895	3	1.668
2io4	B	7896	13	1.318
2io5	A	7897	9	1.167
2iod	B	7898	18	0.991
2ioj	A	7899	2	0.248
2ion	A	7900	4	0.627
2iop	A	7901	6	19.914
2iou	G	7902	2	0.401
2iov	C	7903	60	0.939
2ioy	A	7904	2	0.223
2ip2	A	7905	2	0.528
2ip4	A	7906	2	0.638
2ipc	A	7907	4	1.516
2iph	A	7908	2	0.780
2ipi	A	7909	4	0.478
2ipp	B	7910	5	0.703
2ipu	H	7911	10	2.013
2ipz	A	7912	10	1.381
2iq7	A	7913	7	0.504
2iqi	F	7914	8	0.312
2iqj	B	7915	2	0.261
2iqq	A	7916	3	0.410
2iqy	A	7917	5	0.985
2irf	G	7918	6	1.253
2irp	A	7919	2	0.380
2iry	A	7920	13	0.858
2is6	A	7921	9	14.594
2is9	A	7922	9	1.825
2isa	A	7923	8	0.265
2isc	D	7924	16	1.878
2isj	A	7925	24	0.833
2ism	B	7926	2	0.359
2isn	A	7927	2	0.418
2isq	A	7928	3	0.386
2iss	B	7929	3	0.070
2iss	D	7930	3	0.046
2ist	A	7931	3	1.606
2isy	A	7932	10	0.744
2it1	A	7933	2	0.735
2it5	A	7934	2	0.750
2it9	D	7935	4	1.468
2itb	A	7936	2	0.465
2itg	A	7937	307	4.424
2itm	A	7938	4	1.921
2iu4	B	7939	4	1.684
2iu5	A	7940	2	1.116
2iu7	A	7941	80	0.571
2iu8	A	7942	9	2.428
2iuh	A	7943	5	2.094
2iuk	A	7944	2	0.706
2ium	A	7945	9	0.451
2ius	D	7946	6	0.377
2iut	A	7947	2	0.083
2iuu	A	7948	6	0.048
2iv0	A	7949	2	0.819
2iv3	C	7950	6	0.559
2iv7	A	7951	2	0.156
2iv9	A	7952	8	0.994
2ive	A	7953	4	0.490
2ivk	B	7954	7	0.844
2ivp	A	7955	6	0.755
2ivx	A	7956	2	0.170
2iw3	B	7957	6	1.689
2iwa	A	7958	3	0.737
2iwc	A	7959	3	0.493
2iwg	B	7960	2	0.069
2iwi	B	7961	4	1.067
2iwk	A	7962	4	0.287
2iwp	B	7963	4	2.584
2ix1	A	7964	6	1.711
2ix6	A	7965	10	0.461
2ixb	A	7966	2	0.149
2ixd	A	7967	2	0.242
2ixf	A	7968	8	1.811
2ixj	A	7969	9	1.566
2ixl	C	7970	12	1.721
2ixn	A	7971	2	0.773
2ixp	B	7972	6	0.964
2ixs	A	7973	2	2.148
2ixu	A	7974	6	0.698
2iy1	B	7975	55	2.856
2iy2	A	7976	2	0.720
2iya	A	7977	2	1.106
2iyb	E	7978	4	0.933
2iyj	B	7979	2	0.997
2iyk	A	7980	2	0.693
2iyv	A	7981	28	4.243
2iz1	B	7982	10	1.847
2iz7	A	7983	8	1.225
2iz8	A	7984	105	3.453
2izp	A	7985	6	2.066
2izw	C	7986	3	1.338
2izy	E	7987	8	0.348
2j04	A	7988	2	0.764
2j04	B	7989	2	0.064
2j05	A	7990	7	1.542
2j07	A	7991	5	0.331
2j0b	A	7992	2	0.336
2j0k	B	7993	3	2.301
2j0l	A	7994	52	4.232
2j0n	B	7995	4	1.565
2j0o	A	7996	12	2.728
2j0q	D	7997	2	0.018
2j0q	T	7998	7	6.289
2j0r	A	7999	2	1.363
2j0t	D	8000	5	1.449
2j0v	B	8001	4	1.426
2j0w	A	8002	3	5.652
2j17	B	8003	4	1.290
2j1n	A	8004	9	2.131
2j1p	B	8005	2	1.315
2j1s	A	8006	10	0.293
2j23	A	8007	2	0.637
2j2m	A	8008	4	0.230
2j2z	B	8009	3	0.247
2j3e	A	8010	4	1.061
2j3h	B	8011	8	0.853
2j3l	B	8012	4	1.402
2j3o	B	8013	65	1.323
2j3s	A	8014	2	0.748
2j3t	B	8015	2	1.269
2j3t	D	8016	3	4.823
2j3v	A	8017	8	1.793
2j3w	A	8018	3	2.359
2j3w	B	8019	2	0.708
2j43	A	8020	2	0.251
2j45	A	8021	26	3.173
2j4b	B	8022	5	0.828
2j4j	F	8023	24	2.959
2j4t	A	8024	2	0.627
2j4u	S	8025	2	1.851
2j4w	H	8026	2	0.384
2j51	A	8027	7	8.525
2j55	A	8028	64	2.659
2j58	A	8029	24	0.438
2j59	N	8030	6	1.178
2j5b	A	8031	2	0.559
2j5c	B	8032	2	0.472
2j5k	A	8033	28	0.974
2j5s	A	8034	14	0.215
2j5t	D	8035	10	1.216
2j5u	A	8036	2	10.490
2j5y	A	8037	4	0.996
2j5z	A	8038	9	0.488
2j63	A	8039	2	0.096
2j67	A	8040	2	1.254
2j68	A	8041	5	4.642
2j6a	A	8042	5	4.426
2j6b	A	8043	2	0.517
2j6e	I	8044	2	4.668
2j6e	M	8045	2	4.590
2j6g	A	8046	6	8.571
2j6p	A	8047	6	0.562
2j6z	A	8048	7	1.352
2j72	B	8049	5	0.569
2j7a	B	8050	16	1.501
2j7m	A	8051	3	0.423
2j7o	A	8052	3	3.245
2j7q	C	8053	2	0.766
2j85	A	8054	2	0.451
2j87	D	8055	4	2.629
2j8d	M	8056	104	6.660
2j8i	B	8057	2	1.163
2j8o	A	8058	4	1.107
2j8w	A	8059	6	0.534
2j8x	A	8060	2	0.422
2j98	A	8061	3	1.280
2j9e	B	8062	18	5.123
2j9o	D	8063	16	0.968
2j9p	A	8064	3	0.653
2j9u	B	8065	2	0.095
2j9v	A	8066	10	0.877
2j9w	A	8067	2	0.754
2ja1	A	8068	2	4.571
2ja2	A	8069	5	2.779
2ja3	C	8070	12	1.507
2ja4	A	8071	3	1.685
2jab	C	8072	5	0.686
2jah	C	8073	8	0.216
2jam	B	8074	2	0.249
2jan	A	8075	4	2.651
2jao	A	8076	2	0.246
2jas	C	8077	10	1.427
2jb3	A	8078	8	0.345
2jb5	H	8079	3	1.533
2jb6	A	8080	3	0.980
2jba	A	8081	12	2.197
2jbh	B	8082	2	0.406
2jbt	A	8083	12	0.291
2jbw	B	8084	4	1.237
2jby	B	8085	9	3.000
2jbz	A	8086	7	1.417
2jc3	A	8087	8	0.258
2jc5	A	8088	11	0.854
2jcb	A	8089	2	0.428
2jcd	A	8090	10	2.721
2jcr	A	8091	27	0.490
2jd3	A	8092	2	1.499
2jd4	A	8093	2	1.786
2jda	B	8094	3	0.530
2jdc	A	8095	3	0.247
2jdf	A	8096	2	0.711
2jdj	A	8097	2	0.077
2jdu	A	8098	161	1.087
2je2	A	8099	2	0.083
2je5	B	8100	3	1.065
2je8	B	8101	20	0.584
2jec	A	8102	32	1.209
2jee	A	8103	4	0.062
2jen	A	8104	3	0.664
2jeo	A	8105	2	0.348
2jep	A	8106	3	1.037
2jer	D	8107	8	0.458
2jes	A	8108	13	0.162
2jeu	A	8109	2	0.756
2jf2	A	8110	13	0.416
2jf6	B	8111	8	0.325
2jfb	A	8112	35	0.938
2jfk	D	8113	8	1.035
2jfq	A	8114	2	0.571
2jft	A	8115	4	0.665
2jfu	A	8116	3	0.397
2jfz	A	8117	12	1.438
2jg0	A	8118	10	1.585
2jg5	A	8119	2	1.734
2jg7	A	8120	8	0.184
2jg8	A	8121	9	0.223
2jg8	B	8122	9	0.469
2jg8	C	8123	9	0.546
2jgb	A	8124	13	3.853
2jgd	A	8125	2	0.645
2jgn	B	8126	3	0.684
2jgq	A	8127	2	0.511
2jgs	B	8128	4	0.956
2jh1	A	8129	6	0.307
2jh2	B	8130	3	0.357
2jh3	A	8131	4	0.863
2jhc	A	8132	5	0.495
2jhe	A	8133	4	5.774
2jhm	F	8134	10	2.503
2jhn	A	8135	4	0.335
2jhr	A	8136	40	7.395
2ji2	A	8137	18	0.464
2jib	A	8138	12	0.316
2jif	A	8139	4	0.296
2jig	A	8140	13	3.428
2jih	B	8141	8	1.228
2jii	B	8142	2	0.419
2jil	B	8143	2	0.460
2jin	A	8144	3	2.793
2jis	B	8145	2	0.330
2jix	A	8146	21	4.361
2jix	H	8147	3	1.373
2jj6	A	8148	6	0.533
2jj7	B	8149	4	3.662
2jjd	F	8150	6	1.279
2jjp	A	8151	6	2.529
2jju	B	8152	2	0.877
2jjv	B	8153	2	0.644
2jjx	A	8154	3	0.201
2jjz	C	8155	5	1.062
2jk1	A	8156	3	1.648
2jk4	A	8157	13	2.761
2jk5	C	8158	43	1.241
2jkb	A	8159	37	0.686
2jkd	A	8160	2	0.652
2jkf	A	8161	18	25.965
2jki	B	8162	5	2.828
2jkr	A	8163	10	6.244
2jkt	I	8164	14	0.877
2jkv	A	8165	16	2.695
2jky	A	8166	8	5.290
2jl1	A	8167	6	1.224
2jla	A	8168	106	1.558
2jlb	A	8169	12	1.762
2jlm	D	8170	6	0.823
2jlp	D	8171	4	0.830
2jlq	A	8172	18	3.344
2kfz	A	8173	14	2.574
2lal	A	8174	7	0.302
2lbd	A	8175	10	0.538
2lbp	A	8176	8	7.142
2ldx	A	8177	4	0.000
2lkf	A	8178	16	16.976
2mas	A	8179	6	1.072
2mcp	H	8180	2	0.218
2mib	A	8181	2	0.818
2mjp	A	8182	4	0.714
2mll	A	8183	2	0.000
2mll	B	8184	2	0.000
2mlt	A	8185	3	1.700
2nad	A	8186	17	1.820
2nck	R	8187	6	0.411
2nlf	A	8188	31	1.220
2nll	B	8189	5	5.271
2nlr	A	8190	2	0.419
2nlv	A	8191	2	0.555
2nlz	D	8192	4	0.088
2nm0	A	8193	2	0.510
2nmm	B	8194	3	1.120
2nmv	B	8195	2	0.182
2nn2	A	8196	3	0.920
2nn3	D	8197	2	2.060
2nn4	A	8198	3	0.716
2nnc	B	8199	4	0.740
2nnd	A	8200	2	0.113
2nnn	A	8201	10	1.095
2nnr	A	8202	7	1.471
2nnu	A	8203	2	0.667
2no4	B	8204	4	0.890
2no7	A	8205	99	3.207
2nog	A	8206	2	0.639
2noj	B	8207	4	0.392
2not	A	8208	2	0.458
2nox	B	8209	16	1.752
2np0	A	8210	18	2.329
2np2	A	8211	2	0.287
2np3	B	8212	2	0.679
2np5	A	8213	4	2.851
2np6	A	8214	22	1.787
2npm	A	8215	2	0.632
2npp	C	8216	26	3.398
2npt	C	8217	3	1.508
2npt	D	8218	2	0.699
2nq2	A	8219	2	0.909
2nq2	C	8220	2	0.936
2nq8	A	8221	8	0.514
2nq8	C	8222	10	0.445
2nqa	B	8223	2	0.402
2nqb	D	8224	6	0.583
2nqo	C	8225	10	0.537
2nqp	A	8226	11	1.043
2nqt	A	8227	8	0.814
2nqv	A	8228	30	3.565
2nqy	A	8229	2	0.071
2nr4	A	8230	2	0.677
2nr5	E	8231	8	1.763
2nr6	D	8232	2	0.417
2nr9	A	8233	2	0.318
2nrh	B	8234	2	1.538
2nrn	D	8235	6	0.748
2nru	B	8236	153	3.519
2nrz	A	8237	8	10.882
2ns1	B	8238	10	4.694
2ns9	A	8239	2	0.869
2nsb	A	8240	2	0.990
2nsf	A	8241	2	0.230
2nsh	A	8242	13	0.286
2nt2	A	8243	3	0.358
2nt4	A	8244	6	0.587
2nte	A	8245	6	1.644
2ntf	H	8246	3	1.551
2ntk	A	8247	13	0.309
2ntq	A	8248	16	0.533
2ntt	A	8249	4	0.655
2ntv	A	8250	2	1.250
2nty	B	8251	6	2.560
2nty	C	8252	2	0.284
2ntz	A	8253	4	14.862
2nud	C	8254	2	0.152
2nuj	A	8255	2	0.653
2nun	A	8256	4	0.948
2nup	B	8257	15	0.469
2nup	C	8258	2	0.503
2nuu	D	8259	32	1.568
2nuy	A	8260	6	0.289
2nv2	I	8261	18	0.469
2nv4	A	8262	2	0.344
2nv5	A	8263	3	0.454
2nv9	B	8264	16	0.877
2nvm	B	8265	2	0.563
2nvp	A	8266	7	0.724
2nvu	A	8267	27	1.271
2nvu	C	8268	3	4.351
2nvv	A	8269	6	0.019
2nvw	A	8270	10	0.921
2nw0	A	8271	2	1.227
2nw2	A	8272	5	1.146
2nw2	B	8273	7	1.312
2nwa	A	8274	8	0.552
2nwb	A	8275	4	0.745
2nwf	A	8276	6	0.130
2nwg	A	8277	19	4.449
2nwi	A	8278	6	1.006
2nwq	B	8279	4	0.509
2nwu	B	8280	2	0.453
2nx0	A	8281	10	1.222
2nx4	A	8282	4	1.015
2nx9	B	8283	2	0.512
2nxb	B	8284	5	0.933
2nxn	B	8285	14	4.111
2nxo	A	8286	4	0.476
2nxp	A	8287	8	0.494
2nxq	A	8288	8	1.500
2nxv	A	8289	4	0.470
2nxx	B	8290	4	0.650
2nxx	E	8291	4	0.142
2ny0	A	8292	16	16.130
2ny7	H	8293	4	0.899
2nya	A	8294	2	0.175
2nye	A	8295	3	0.734
2nyg	A	8296	6	0.590
2nyi	A	8297	2	0.700
2nys	A	8298	2	1.002
2nyt	B	8299	4	1.133
2nyu	B	8300	2	0.471
2nyv	A	8301	3	1.539
2nyx	B	8302	4	3.423
2nyz	A	8303	8	1.037
2nyz	E	8304	2	0.746
2nz5	A	8305	5	0.839
2nz6	A	8306	2	0.494
2nz7	B	8307	4	0.606
2nz9	C	8308	4	1.250
2nzc	D	8309	4	0.479
2nzi	A	8310	2	0.755
2nzj	B	8311	4	1.098
2nzo	A	8312	6	1.279
2nzv	L	8313	7	0.801
2nzy	C	8314	9	1.185
2o01	1	8315	2	8.509
2o01	2	8316	2	9.970
2o01	F	8317	2	2.529
2o01	G	8318	2	2.953
2o01	N	8319	2	10.203
2o06	A	8320	10	0.607
2o08	A	8321	2	0.561
2o0d	A	8322	7	4.130
2o0i	1	8323	2	0.274
2o0j	A	8324	3	1.653
2o0p	A	8325	2	0.177
2o0r	A	8326	2	0.372
2o0y	C	8327	4	16.652
2o16	B	8328	2	1.528
2o18	C	8329	14	2.137
2o1c	A	8330	11	1.272
2o1e	A	8331	2	0.677
2o1j	A	8332	4	0.687
2o1k	A	8333	9	1.323
2o1m	A	8334	2	0.557
2o1o	A	8335	4	1.292
2o1q	A	8336	2	0.432
2o1s	A	8337	4	1.380
2o1t	A	8338	10	0.190
2o1w	B	8339	5	0.381
2o1z	A	8340	2	0.575
2o20	B	8341	8	0.839
2o23	B	8342	7	3.749
2o26	A	8343	6	1.527
2o26	X	8344	4	1.449
2o2a	B	8345	4	0.817
2o2d	B	8346	6	0.612
2o2k	B	8347	2	0.313
2o2s	A	8348	12	0.611
2o2t	A	8349	2	0.159
2o2y	C	8350	46	0.769
2o30	A	8351	2	0.126
2o31	A	8352	3	0.709
2o34	A	8353	2	2.070
2o35	B	8354	2	0.958
2o38	B	8355	2	0.682
2o39	C	8356	22	5.404
2o3a	B	8357	2	0.326
2o3b	A	8358	2	0.374
2o3c	B	8359	3	0.856
2o3f	A	8360	3	0.597
2o3i	A	8361	2	0.436
2o3l	A	8362	2	2.044
2o3o	I	8363	12	1.576
2o42	A	8364	5	2.346
2o48	X	8365	4	0.201
2o49	A	8366	4	0.596
2o4c	A	8367	2	1.466
2o4v	A	8368	3	0.153
2o52	A	8369	2	0.429
2o56	A	8370	8	0.188
2o57	A	8371	4	1.319
2o5a	A	8372	2	0.404
2o5c	A	8373	12	3.400
2o5f	B	8374	2	0.765
2o5h	A	8375	2	1.123
2o5i	C	8376	95	3.807
2o5n	B	8377	2	0.598
2o5z	H	8378	5	0.444
2o61	B	8379	17	6.836
2o62	A	8380	2	1.409
2o6e	A	8381	8	0.624
2o6k	B	8382	2	1.064
2o6l	B	8383	2	0.585
2o6p	A	8384	2	1.767
2o6s	A	8385	2	0.281
2o6t	A	8386	25	1.398
2o70	F	8387	18	0.671
2o7f	A	8388	48	0.408
2o7g	B	8389	2	0.380
2o7h	A	8390	6	1.175
2o7q	A	8391	5	0.513
2o7v	A	8392	2	0.274
2o8e	B	8393	5	1.093
2o8g	I	8394	4	0.417
2o8h	A	8395	10	0.319
2o8m	C	8396	30	1.326
2o8q	A	8397	2	0.293
2o8r	A	8398	2	3.690
2o8s	A	8399	2	0.270
2o8x	A	8400	3	0.471
2o93	L	8401	23	16.557
2o94	A	8402	8	0.480
2o95	A	8403	4	1.362
2o98	P	8404	2	0.896
2o99	C	8405	12	1.887
2o9t	A	8406	5	0.274
2oa5	B	8407	6	12.765
2oa6	D	8408	64	2.235
2oaa	B	8409	4	7.993
2oaf	B	8410	2	0.173
2oai	A	8411	2	0.225
2oal	B	8412	12	0.613
2oap	2	8413	4	4.443
2oar	A	8414	5	0.916
2oas	A	8415	2	0.021
2oaw	A	8416	4	1.209
2ob0	C	8417	10	0.784
2ob9	A	8418	2	4.886
2oba	B	8419	6	0.569
2obe	A	8420	3	0.407
2obf	B	8421	82	0.669
2obh	A	8422	2	0.163
2obk	F	8423	8	0.983
2obl	A	8424	2	0.484
2obn	D	8425	4	1.245
2obp	A	8426	2	0.387
2obs	A	8427	4	0.481
2obv	A	8428	11	1.554
2obx	A	8429	10	0.920
2oby	A	8430	6	0.654
2oc6	A	8431	2	0.204
2occ	B	8432	100	0.659
2occ	G	8433	98	2.753
2occ	L	8434	98	0.767
2ocd	B	8435	4	0.521
2ock	A	8436	4	0.349
2ocp	A	8437	8	0.001
2ocx	A	8438	5	0.542
2ocy	A	8439	2	10.349
2od0	A	8440	2	0.479
2od4	A	8441	2	5.131
2od6	A	8442	4	1.068
2oda	B	8443	2	0.510
2odf	A	8444	8	0.849
2odi	A	8445	9	3.380
2odj	B	8446	4	0.680
2odk	D	8447	4	0.560
2odm	B	8448	2	0.936
2odo	A	8449	4	0.148
2odu	A	8450	2	0.213
2ody	E	8451	2	0.873
2oe1	A	8452	7	1.081
2oee	B	8453	2	0.328
2oei	A	8454	10	2.095
2oem	B	8455	8	0.937
2oen	G	8456	23	1.762
2oeq	C	8457	4	1.158
2oer	B	8458	2	1.019
2oew	A	8459	6	0.873
2oez	B	8460	2	0.677
2of5	A	8461	8	1.108
2of5	H	8462	5	0.832
2ofi	A	8463	3	0.757
2ofp	B	8464	5	2.513
2ofx	A	8465	10	0.694
2ofy	A	8466	2	3.749
2ofz	A	8467	2	0.351
2og1	A	8468	15	0.822
2og6	A	8469	3	1.352
2oga	A	8470	8	0.490
2ogf	B	8471	4	0.224
2ogi	B	8472	2	0.395
2ogj	A	8473	6	0.876
2ogk	D	8474	4	1.067
2ogs	A	8475	2	0.380
2ogv	A	8476	2	5.005
2oh1	A	8477	4	0.942
2ohd	F	8478	6	0.657
2ohe	A	8479	3	0.968
2ohj	A	8480	16	0.806
2oho	A	8481	4	1.335
2ohw	A	8482	2	0.487
2ohy	B	8483	12	0.564
2oi0	A	8484	47	2.357
2oi6	B	8485	8	2.172
2oie	B	8486	8	1.407
2oif	G	8487	8	0.756
2oik	C	8488	4	0.275
2oil	A	8489	3	1.485
2oit	A	8490	5	0.953
2oiw	A	8491	4	0.782
2oix	A	8492	2	0.484
2ojl	A	8493	2	0.178
2ojq	A	8494	5	20.821
2oju	B	8495	4	1.193
2ok0	H	8496	3	1.328
2oka	A	8497	4	0.114
2okc	B	8498	2	0.573
2okd	C	8499	15	1.062
2okf	A	8500	2	0.021
2okj	B	8501	4	1.291
2okl	A	8502	2	0.345
2okq	A	8503	2	3.629
2okr	C	8504	2	0.388
2oku	A	8505	2	1.026
2okv	B	8506	4	0.765
2okx	A	8507	2	0.176
2ol2	A	8508	6	2.166
2ol3	B	8509	3	0.919
2ol5	B	8510	2	0.884
2old	A	8511	8	10.628
2olt	C	8512	6	0.396
2olw	A	8513	2	1.551
2om2	B	8514	8	3.667
2om6	A	8515	2	0.649
2omd	B	8516	2	0.912
2ome	A	8517	16	0.409
2omk	A	8518	2	2.547
2omo	A	8519	8	0.655
2omx	B	8520	11	1.714
2omz	A	8521	11	1.574
2on5	A	8522	8	0.423
2on8	A	8523	2	0.350
2ond	A	8524	2	0.636
2onf	A	8525	2	0.586
2ong	A	8526	4	0.768
2oni	A	8527	6	6.716
2onk	A	8528	4	0.257
2onk	C	8529	4	0.426
2onr	A	8530	6	0.822
2oo0	A	8531	8	2.176
2oo4	A	8532	2	0.995
2oo9	A	8533	3	0.600
2oob	A	8534	3	0.662
2ooc	B	8535	2	1.691
2oof	A	8536	2	0.185
2oog	D	8537	14	0.362
2ooi	B	8538	2	0.652
2ooj	B	8539	2	0.490
2ook	A	8540	2	1.141
2ool	A	8541	2	0.710
2ooq	B	8542	2	1.069
2oox	B	8543	12	1.681
2oox	E	8544	12	2.478
2ooy	A	8545	12	3.882
2op5	C	8546	6	2.102
2opa	A	8547	4	0.531
2opd	A	8548	6	1.084
2opg	A	8549	2	1.204
2opi	B	8550	2	0.476
2opk	B	8551	4	0.555
2opl	B	8552	2	0.302
2opo	C	8553	4	1.457
2opx	A	8554	4	0.596
2oq0	B	8555	6	1.215
2oq2	C	8556	4	0.628
2oqa	A	8557	2	0.247
2oqb	A	8558	2	1.469
2oqc	A	8559	2	0.190
2oqg	A	8560	4	2.073
2oqm	A	8561	4	1.285
2oqq	A	8562	2	0.581
2oqt	D	8563	4	1.069
2oqz	A	8564	2	0.977
2or0	B	8565	2	2.131
2or1	L	8566	7	0.660
2or7	B	8567	2	0.766
2or8	A	8568	2	0.654
2or9	I	8569	4	1.956
2or9	M	8570	4	1.312
2ord	A	8571	3	0.280
2orv	A	8572	2	0.278
2orw	B	8573	10	2.628
2orx	A	8574	2	2.846
2ory	B	8575	2	0.805
2os0	A	8576	2	0.161
2os5	A	8577	10	0.310
2osl	H	8578	3	2.152
2oso	A	8579	2	0.571
2ost	A	8580	4	1.893
2osx	A	8581	11	0.590
2osz	A	8582	22	7.937
2ota	A	8583	2	0.543
2otd	A	8584	4	0.436
2otg	B	8585	2	1.411
2otj	Z	8586	7	0.739
2otm	B	8587	3	0.211
2otn	A	8588	2	1.888
2oto	B	8589	4	5.677
2otp	B	8590	2	1.295
2otu	A	8591	8	0.803
2otw	B	8592	8	0.457
2ou3	A	8593	2	0.122
2ou5	A	8594	2	0.914
2oua	A	8595	2	0.218
2ouc	A	8596	2	0.522
2oug	A	8597	6	1.529
2oui	A	8598	6	0.492
2ouw	B	8599	2	0.277
2oux	A	8600	2	0.528
2ov1	A	8601	2	0.471
2ov2	J	8602	8	0.365
